type_id,starttime,stoptime,tripduration,start_lat,start_lon,end_lat,end_lon
19C2,2017-01-03 07:35:00,2017-01-03 07:40:00,300,-1.26413,36.91478,-1.26518,36.91656
116,2017-01-03 07:35:00,2017-01-03 07:40:00,300,-1.20918,36.7882,-1.207176111,36.78586767
34J,2017-01-03 07:35:00,2017-01-03 07:40:00,300,-1.319721937,36.8973577,-1.322243214,36.89887047
135,2017-01-03 07:36:00,2017-01-03 07:38:00,120,-1.260681,36.794578,-1.26104,36.79726
111,2017-01-03 07:36:00,2017-01-03 07:38:00,120,-1.297470331,36.80466056,-1.295123,36.81021
111,2017-01-03 07:36:00,2017-01-03 07:38:00,120,-1.349538,36.660379,-1.350291,36.659713
3738,2017-01-03 07:36:00,2017-01-03 07:38:00,120,-1.256158,36.90881,-1.256804,36.907785
135,2017-01-03 07:38:00,2017-01-03 07:40:00,120,-1.26104,36.79726,-1.26187,36.79974
3738,2017-01-03 07:38:00,2017-01-03 07:40:00,120,-1.256804,36.907785,-1.25667,36.905902
111,2017-01-03 07:38:00,2017-01-03 07:40:00,120,-1.295123,36.81021,-1.29449,36.812269
111,2017-01-03 07:38:00,2017-01-03 07:40:00,120,-1.350291,36.659713,-1.351343,36.658962
5,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.288299,36.81367,-1.284745932,36.8206358
30,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.264715195,36.73570633,-1.26357,36.72825
30,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.280986,36.816241,-1.282757,36.825048
24C,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.306662,36.738271,-1.30788,36.734194
5,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.305425763,36.77317142,-1.305259466,36.77286029
114W,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.240285,36.675546,-1.242892,36.677207
119,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.23291,36.73895,-1.23249,36.73767
4W,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.29703,36.756553,-1.298052,36.757968
111,2017-01-03 07:40:00,2017-01-03 07:42:00,120,-1.351343,36.658962,-1.351806,36.658693
118,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.26482,36.811256,-1.265185,36.811861
118,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.234571,36.714712,-1.229795,36.70979
135,2017-01-03 07:40:00,2017-01-03 07:42:00,120,-1.26187,36.79974,-1.26549,36.80277
102,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.283999,36.735204,-1.28474,36.737735
102,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.284773,36.737551,-1.284074,36.729192
111,2017-01-03 07:40:00,2017-01-03 07:42:00,120,-1.29449,36.812269,-1.29149437,36.8230176
114W,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.257887,36.701007,-1.249737,36.684609
24C,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.366791,36.743641,-1.364419,36.745237
105,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.264130473,36.74684286,-1.26403,36.75139
105,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.26396,36.73031,-1.26373,36.72939
115,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.264650822,36.73566878,-1.26162,36.725514
115,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.242892,36.677207,-1.247038,36.681033
2,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.284773,36.737551,-1.284074,36.729192
4W,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.296923,36.749861,-1.295965,36.749176
119,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.24741,36.77904,-1.25419,36.7928
19Cdc,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.27369,36.91086,-1.27294,36.91098
3738,2017-01-03 07:40:00,2017-01-03 07:42:00,120,-1.25667,36.905902,-1.257512,36.90233
26,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.271684,36.879309,-1.270318,36.880947
106,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.21102,36.79019,-1.21641,36.79927
110,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.331307,36.888246,-1.337222,36.894932
125,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.368465901,36.76772118,-1.372141,36.76862
36,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.29279,36.88228,-1.29399,36.88053
17Aky,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.28017,36.89628,-1.27804,36.89521
41,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.252140999,36.90281868,-1.250724792,36.90487862
1961K,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.279799938,36.90618753,-1.27834,36.90773
125,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.33317,36.781317,-1.331629,36.783604
41,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.265835,36.858775,-1.266217232,36.84930325
44Z,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.199799,36.900485,-1.200096,36.900158
32A,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.284649372,36.82081819,-1.285325289,36.82573199
237,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.163948,36.957125,-1.16361,36.957286
35/60,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.28468,36.88505,-1.285453,36.884186
106,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.20918,36.7882,-1.207176111,36.78586767
15,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.311256886,36.81681633,-1.307973862,36.81902647
44G,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.200093,36.900066,-1.199799,36.900485
11_2,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.316795,36.84286,-1.318073,36.846677
44G,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.251848,36.860455,-1.256648,36.855305
11_2,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.299090385,36.82689071,-1.298596859,36.82368815
110ATH,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.382828,36.931458,-1.384911,36.933262
39SK,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.28666,36.835242,-1.28515,36.83094
107,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.20918,36.7882,-1.207146,36.785877
17B,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.21821,36.900913,-1.218747,36.90285
34B,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.294254,36.851282,-1.293841,36.849383
36,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.262577,36.886961,-1.261435,36.886392
17B,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.234187,36.874215,-1.235586405,36.87254459
17A,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.27804,36.89521,-1.2778,36.8925
110ATH,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.365397,36.911998,-1.359653,36.907814
100,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.25774,36.84292,-1.25818,36.84283
110,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.370161,36.917469,-1.365397,36.911998
33B,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.306085,36.915927,-1.30218,36.915626
3738,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.268368363,36.99223816,-1.270022,36.994872
32D,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.279297,36.833566,-1.284877,36.831024
33DP,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.294702291,36.85320854,-1.293841,36.849383
33DP,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.316213608,36.89509392,-1.317528,36.896065
23KS,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.287124,36.865397,-1.288915,36.862257
1960,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.28144,36.91469,-1.27916,36.91541
116,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.207176111,36.78586767,-1.203525,36.785397
24,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.299879,36.782118,-1.299607,36.788665
20,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.26212,36.91966,-1.25627,36.926635
23KS,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.271684,36.879309,-1.271557,36.880591
26S,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.288915,36.862257,-1.289257,36.861512
12D,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.31353,36.823518,-1.312593,36.823773
18C,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.254506,36.910782,-1.254916,36.909958
1961K,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.29775,36.89367,-1.298668,36.892513
12D,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.32586956,36.84197545,-1.326255798,36.84214711
33UTW,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.31536746,36.83164358,-1.305704,36.826707
26S,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.262676716,36.87906504,-1.259758472,36.87891483
33UTW,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.287924,36.951816,-1.284949,36.956518
26,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.290378571,36.87483788,-1.290893555,36.87363625
18C,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.254436,36.911444,-1.259587,36.912356
120,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.21568,36.8353,-1.21866,36.83586
126,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.395561,36.73389,-1.39569,36.735542
33FED,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.297588348,36.87267065,-1.298008,36.869484
120,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.17441,36.83343,-1.15155,36.805526
1960,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.29657,36.86223,-1.29565,36.85747
17Aky,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.27831,36.89034,-1.27791,36.89185
126RK,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.395422,36.731633,-1.395561,36.73389
33B,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.305704,36.826707,-1.29955,36.824716
100,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.18345,36.83848,-1.17441,36.83343
56,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.294756,36.798373,-1.294859,36.802443
34J,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.29618,36.86031,-1.29565,36.85747
126,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.381962,36.770612,-1.390667,36.766832
38/39,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.253737271,36.9329989,-1.251599908,36.93760157
107,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.20722,36.78602,-1.20934,36.78847
25A,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.266179,36.835124,-1.269278,36.832431
34J,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.322243214,36.89887047,-1.322971,36.899447
114R,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.20918,36.7882,-1.207146,36.785877
1961Kd,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.29728,36.89428,-1.29775,36.89367
17A,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.27285,36.91115,-1.2706,36.91307
1961Kd,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.27166,36.91888,-1.271173954,36.9192338
145,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.256648,36.855305,-1.259936,36.844346
114R,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.20614,36.78059,-1.20651,36.78206
25A,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.241243,36.894187,-1.24057,36.894865
38/39,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.297333,36.87488,-1.298008,36.869484
121,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.18345,36.83848,-1.17902,36.83742
103,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.26086,36.71329,-1.26039,36.71069
20,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.28305,36.90249,-1.27978,36.90098
237,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.220318,36.891129,-1.221149,36.890238
11,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.298922,36.829458,-1.298330068,36.82838202
121,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.25774,36.84292,-1.25818,36.84283
49,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.248201,36.863979,-1.251848,36.860455
56,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.284821,36.753194,-1.282386,36.752367
19Cdc,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.29565,36.85747,-1.294702291,36.85320854
49,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.223906,36.908177,-1.223037,36.91183
19C2,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.26518,36.91656,-1.26644,36.9161
11,2017-01-03 07:40:00,2017-01-03 07:45:00,300,-1.315158,36.838304,-1.316523,36.838543
135,2017-01-03 07:42:00,2017-01-03 07:44:00,120,-1.26549,36.80277,-1.26919,36.8064
116,2017-01-03 07:42:00,2017-01-03 07:44:00,120,-1.118464,36.643126,-1.126686,36.671788
111,2017-01-03 07:42:00,2017-01-03 07:44:00,120,-1.29149437,36.8230176,-1.289443,36.827767
3738,2017-01-03 07:42:00,2017-01-03 07:44:00,120,-1.257512,36.90233,-1.256659,36.897995
111,2017-01-03 07:42:00,2017-01-03 07:44:00,120,-1.351806,36.658693,-1.352379,36.658401
111,2017-01-03 07:44:00,2017-01-03 07:46:00,120,-1.352379,36.658401,-1.353556,36.657924
116,2017-01-03 07:44:00,2017-01-03 07:46:00,120,-1.126686,36.671788,-1.124978,36.677156
3738,2017-01-03 07:44:00,2017-01-03 07:46:00,120,-1.256659,36.897995,-1.258177,36.893397
135,2017-01-03 07:44:00,2017-01-03 07:46:00,120,-1.26919,36.8064,-1.27049,36.806942
126RK,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.395561,36.73389,-1.39569,36.735542
120,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.15155,36.805526,-1.140974,36.805712
33FED,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.298008,36.869484,-1.29657,36.86223
35/60,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.285453,36.884186,-1.289596,36.885163
237,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.221149,36.890238,-1.221498,36.88989
25A,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.24057,36.894865,-1.240432,36.895398
4W,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.295965,36.749176,-1.295017,36.748142
100,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.17441,36.83343,-1.17284,36.83002
34J,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.29565,36.85747,-1.294702291,36.85320854
120,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.21866,36.83586,-1.22171,36.83606
145,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.259936,36.844346,-1.266179,36.835124
119,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.25419,36.7928,-1.2556,36.79766
105,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.26403,36.75139,-1.26386,36.7578
33B,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.29955,36.824716,-1.293621719,36.82103813
114R,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.20651,36.78206,-1.20678,36.78464
33B,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.30218,36.915626,-1.300485,36.914382
100,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.25818,36.84283,-1.27024,36.8327
110,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.365397,36.911998,-1.359653,36.907814
17Aky,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.27791,36.89185,-1.28018,36.89622
126,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.39569,36.735542,-1.39586,36.737801
56,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.294859,36.802443,-1.292357,36.805192
114W,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.249737,36.684609,-1.242925,36.677091
23KS,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.271557,36.880591,-1.269612,36.880758
19Cdc,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.27294,36.91098,-1.27138,36.90951
24,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.299607,36.788665,-1.29905,36.796961
116,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.203525,36.785397,-1.198614,36.784122
23KS,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.288915,36.862257,-1.289257,36.861512
107,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.207146,36.785877,-1.20676,36.78382
20,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.25627,36.926635,-1.255456209,36.92905068
121,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.25818,36.84283,-1.266179,36.835124
33DP,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.317528,36.896065,-1.319271326,36.89712167
118,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.229795,36.70979,-1.229024,36.709134
33DP,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.293841,36.849383,-1.29304,36.84563
34B,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.293841,36.849383,-1.29304,36.84563
19Cdc,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.294702291,36.85320854,-1.294254,36.851282
3738,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.270022,36.994872,-1.271193,36.996888
1960,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.27916,36.91541,-1.27741,36.91583
1960,2017-01-03 07:45:00,2017-01-03 07:50:00,300,-1.29565,36.85747,-1.294702291,36.85320854
